region,site,site_code,lat,long,shrub_ID
San Joaquin,3,Tejon_ERG,34.87584302,-118.6021005,300
San Joaquin,3,Tejon_ERG,34.87574362,-118.6021558,301
San Joaquin,3,Tejon_ERG,34.87551824,-118.602006,302
San Joaquin,3,Tejon_ERG,34.87631886,-118.6018067,303
San Joaquin,3,Tejon_ERG,34.87644784,-118.6017087,304
San Joaquin,3,Tejon_ERG,34.8763585,-118.6014883,305
San Joaquin,3,Tejon_ERG,34.87623244,-118.601549,306
San Joaquin,3,Tejon_ERG,34.87620252,-118.6016527,307
San Joaquin,3,Tejon_ERG,34.87606341,-118.6017574,308
San Joaquin,3,Tejon_ERG,34.87614674,-118.6013803,309
San Joaquin,3,Tejon_ERG,34.87627635,-118.6013225,310
San Joaquin,3,Tejon_ERG,34.87588298,-118.601743,311
San Joaquin,3,Tejon_ERG,34.87623735,-118.6018291,312
San Joaquin,3,Tejon_ERG,34.87583878,-118.6018451,313
San Joaquin,3,Tejon_ERG,34.87583432,-118.6016937,314
San Joaquin,3,Tejon_ERG,34.87600387,-118.6015037,315
San Joaquin,3,Tejon_ERG,34.87596346,-118.6014434,316
San Joaquin,3,Tejon_ERG,34.8760079,-118.601559,317
San Joaquin,3,Tejon_ERG,34.8761016,-118.6013972,318
San Joaquin,3,Tejon_ERG,34.8762376,-118.6012807,319
San Joaquin,3,Tejon_ERG,34.8761609,-118.6012208,320
San Joaquin,3,Tejon_ERG,34.87609663,-118.6011729,321
San Joaquin,3,Tejon_ERG,34.87603705,-118.6012056,322
San Joaquin,3,Tejon_ERG,34.87597516,-118.6010801,323
San Joaquin,3,Tejon_ERG,34.87577457,-118.6019109,324
San Joaquin,3,Tejon_ERG,34.87599077,-118.6016118,325
San Joaquin,3,Tejon_ERG,34.87589027,-118.6015886,326
San Joaquin,3,Tejon_ERG,34.87596948,-118.6015627,327
San Joaquin,3,Tejon_ERG,34.87591906,-118.6010555,328
San Joaquin,3,Tejon_ERG,34.87577494,-118.6016903,329
San Joaquin,3,Tejon_ERG,34.87589736,-118.601035,330
San Joaquin,3,Tejon_ERG,34.87568164,-118.6019716,331
San Joaquin,3,Tejon_ERG,34.87570343,-118.6019009,332
San Joaquin,3,Tejon_ERG,34.87565901,-118.6019068,333
San Joaquin,3,Tejon_ERG,34.87585055,-118.601123,334
San Joaquin,3,Tejon_ERG,34.87590407,-118.6013373,335
San Joaquin,3,Tejon_ERG,34.87586063,-118.6015073,336
San Joaquin,3,Tejon_ERG,34.875742,-118.6015431,337
San Joaquin,3,Tejon_ERG,34.8758404,-118.6013777,338
San Joaquin,3,Tejon_ERG,34.8759972,-118.6011866,339
San Joaquin,3,Tejon_ERG,34.87562139,-118.6018264,340
San Joaquin,3,Tejon_ERG,34.87560279,-118.6020525,341
San Joaquin,3,Tejon_ERG,34.8756355,-118.6017072,342
San Joaquin,3,Tejon_ERG,34.87581205,-118.6012924,343
San Joaquin,3,Tejon_ERG,34.87576842,-118.6014133,344
San Joaquin,3,Tejon_ERG,34.87579886,-118.6012083,345
San Joaquin,3,Tejon_ERG,34.87608587,-118.6015393,346
San Joaquin,3,Tejon_ERG,34.87577518,-118.6009502,347
San Joaquin,3,Tejon_ERG,34.87586078,-118.6010123,348
San Joaquin,3,Tejon_ERG,34.87578058,-118.6013527,349
San Joaquin,3,Tejon_ERG,34.87560571,-118.6016402,350
San Joaquin,3,Tejon_ERG,34.87551938,-118.6010591,351
San Joaquin,3,Tejon_ERG,34.87430993,-118.6032933,352
San Joaquin,3,Tejon_ERG,34.87478233,-118.6028906,353
San Joaquin,3,Tejon_ERG,34.87474223,-118.6029045,354
San Joaquin,3,Tejon_ERG,34.87470205,-118.6030775,355
San Joaquin,3,Tejon_ERG,34.87428443,-118.6032351,356
