site_code,lat,long,shrub_ID
Panoche_silvercreek,36.5864892,-120.6842465,5085
Panoche_silvercreek,36.58647812,-120.6842913,5086
Panoche_silvercreek,36.58648462,-120.6839319,5087
Panoche_silvercreek,36.58638126,-120.6839165,5088
Panoche_silvercreek,36.58639247,-120.6842051,5089
Panoche_silvercreek,36.58644871,-120.6845532,5090
Panoche_silvercreek,36.58643264,-120.6845265,5091
Panoche_silvercreek,36.58641259,-120.6844913,5092
Panoche_silvercreek,36.58639797,-120.6845454,5093
Panoche_silvercreek,36.58639797,-120.6845454,5094
Panoche_silvercreek,36.58635942,-120.6846091,5095
Panoche_silvercreek,36.58626572,-120.684709,5096
Panoche_silvercreek,36.58632935,-120.684366,5097
Panoche_silvercreek,36.58624854,-120.6850416,5098
Panoche_silvercreek,36.58620044,-120.6849962,5099
Panoche_silvercreek,36.58615494,-120.6849519,5100
Panoche_silvercreek,36.58612805,-120.6848401,5101
Panoche_silvercreek,36.58617458,-120.6846771,5102
Panoche_silvercreek,36.58614144,-120.6846744,5103
Panoche_silvercreek,36.5861536,-120.6846043,5104
Panoche_silvercreek,36.58611478,-120.6847414,5105
Panoche_silvercreek,36.58611672,-120.6846683,5106
Panoche_silvercreek,36.58608511,-120.6846507,5107
Panoche_silvercreek,36.58627634,-120.6843151,5108
Panoche_silvercreek,36.58625348,-120.6843114,5109
Panoche_silvercreek,36.58624437,-120.6842386,5110
Panoche_silvercreek,36.58626993,-120.6840482,5111
Panoche_silvercreek,36.58624496,-120.6841086,5112
Panoche_silvercreek,36.58619049,-120.6841844,5113
Panoche_silvercreek,36.58618763,-120.6842177,5114
Panoche_silvercreek,36.58616103,-120.6841717,5115
Panoche_silvercreek,36.58629577,-120.6839696,5116
Panoche_silvercreek,36.5862356,-120.6839809,5117
Panoche_silvercreek,36.58613867,-120.6837368,5118
Panoche_silvercreek,36.58611878,-120.6839897,5119
Panoche_silvercreek,36.58608365,-120.6839712,5120
Panoche_silvercreek,36.58607232,-120.6839304,5121
Panoche_silvercreek,36.58605862,-120.6837463,5122
Panoche_silvercreek,36.58601286,-120.6832787,5123
Panoche_silvercreek,36.58592179,-120.6839134,5124
Panoche_silvercreek,36.5856352,-120.6829936,5125
Panoche_silvercreek,36.58520784,-120.6828142,5126
Panoche_silvercreek,36.58555099,-120.6828651,5127
Panoche_silvercreek,36.58557763,-120.6830007,5128
Panoche_silvercreek,36.58550499,-120.6828302,5129
Panoche_silvercreek,36.58549709,-120.6829093,5130
Panoche_silvercreek,36.58547479,-120.6828435,5131
Panoche_silvercreek,36.58542683,-120.6828535,5132
Panoche_silvercreek,36.58539734,-120.682929,5133
Panoche_silvercreek,36.58587749,-120.6839759,5134
Panoche_silvercreek,36.58578126,-120.6833698,5135
Panoche_silvercreek,36.5857933,-120.683623,5136
Panoche_silvercreek,36.58574424,-120.6840025,5137
Panoche_silvercreek,36.58583458,-120.6839925,5138
Panoche_silvercreek,36.58567549,-120.6836154,5139
Panoche_silvercreek,36.58565637,-120.6838393,5140
Panoche_silvercreek,36.58567635,-120.6840198,5141
Panoche_silvercreek,36.58561818,-120.6833364,5142
Panoche_silvercreek,36.58553099,-120.6836198,5143
Panoche_silvercreek,36.58543874,-120.683836,5144
Panoche_silvercreek,36.58537185,-120.6839765,5145
Panoche_silvercreek,36.58529334,-120.6839549,5146
Panoche_silvercreek,36.58544065,-120.6835197,5147
Panoche_silvercreek,36.58535547,-120.6833832,5148
Panoche_silvercreek,36.58532398,-120.6836549,5149
Panoche_silvercreek,36.58526981,-120.6836085,5150
Panoche_silvercreek,36.58524063,-120.6836429,5151
Panoche_silvercreek,36.58510642,-120.6830601,5152
Panoche_silvercreek,36.58520657,-120.6830445,5153
Panoche_silvercreek,36.58515538,-120.683296,5154
Panoche_silvercreek,36.58510996,-120.6832484,5155
Panoche_silvercreek,36.58510865,-120.683778,5156
Panoche_silvercreek,36.58465347,-120.6837675,5157
Panoche_silvercreek,36.58461405,-120.6837906,5158
Panoche_silvercreek,36.58454963,-120.6838449,5159
Panoche_silvercreek,36.58449926,-120.6838524,5160
Panoche_silvercreek,36.58445716,-120.6838761,5161
Panoche_silvercreek,36.58458069,-120.6839068,5162
Panoche_silvercreek,36.58448344,-120.6839479,5163
Panoche_silvercreek,36.58439996,-120.6839491,5164
Panoche_silvercreek,36.58436723,-120.6839617,5165
Panoche_silvercreek,36.58434419,-120.683991,5166
Panoche_silvercreek,36.58414126,-120.6839885,5167
Panoche_silvercreek,36.58449171,-120.6840567,5168
Panoche_silvercreek,36.58444682,-120.684044,5169
Panoche_silvercreek,36.58530178,-120.6842685,5170
Panoche_silvercreek,36.58514674,-120.6842762,5171
Panoche_silvercreek,36.58510325,-120.6843157,5172
Panoche_silvercreek,36.5850973,-120.6841906,5173
Panoche_silvercreek,36.58501214,-120.6837702,5174
Panoche_silvercreek,36.58494676,-120.684412,5175
Panoche_silvercreek,36.58491016,-120.6841823,5176
Panoche_silvercreek,36.58488151,-120.6841108,5177
Panoche_silvercreek,36.58484689,-120.6839064,5178
Panoche_silvercreek,36.58484456,-120.6839742,5179
Panoche_silvercreek,36.58484689,-120.6839064,5180
Panoche_silvercreek,36.58479102,-120.6838514,5181
Panoche_silvercreek,36.58479691,-120.6842246,5182
Panoche_silvercreek,36.58471499,-120.6841009,5183
Panoche_silvercreek,36.58486129,-120.684465,5184
Panoche_silvercreek,36.58480935,-120.6844608,5185
Panoche_silvercreek,36.58477742,-120.6847314,5186
Panoche_silvercreek,36.58462844,-120.6848574,5187
Panoche_silvercreek,36.58473002,-120.6842509,5188
Panoche_silvercreek,36.58464468,-120.6845676,5189
Panoche_silvercreek,36.58459978,-120.6846825,5190
Panoche_silvercreek,36.58466524,-120.6842809,5191
Panoche_silvercreek,36.5845794,-120.6844061,5192
Panoche_silvercreek,36.58449678,-120.6842376,5193
Panoche_silvercreek,36.58446747,-120.6845589,5194
Panoche_silvercreek,36.58441235,-120.6841886,5195
Panoche_silvercreek,36.58448434,-120.6842799,5196
Panoche_silvercreek,36.58443647,-120.6844546,5197
Panoche_silvercreek,36.5843966,-120.6843743,5198
Panoche_silvercreek,36.58436192,-120.6843702,5199
Panoche_silvercreek,36.58439382,-120.6846364,5200
Panoche_silvercreek,36.58430444,-120.6851026,5201
Panoche_silvercreek,36.58455865,-120.6849732,5202
Panoche_silvercreek,36.58451472,-120.6848903,5203
Panoche_silvercreek,36.5844108,-120.685024,5204
Panoche_silvercreek,36.58433575,-120.6849591,5205
Panoche_silvercreek,36.58425352,-120.6847358,5206
Panoche_silvercreek,36.58430676,-120.6844957,5207
Panoche_silvercreek,36.58433062,-120.6843407,5208
Panoche_silvercreek,36.58421032,-120.6844541,5209
Panoche_silvercreek,36.58426568,-120.6842135,5210
Panoche_silvercreek,36.58444463,-120.6860501,5211
Panoche_silvercreek,36.58608344,-120.685088,5212
Panoche_silvercreek,36.58601401,-120.6848117,5213
Panoche_silvercreek,36.58596114,-120.6847412,5214
Panoche_silvercreek,36.58596532,-120.6846672,5215
Panoche_silvercreek,36.58631387,-120.6854649,5216
Panoche_silvercreek,36.58625577,-120.6855117,5217
Panoche_silvercreek,36.58625016,-120.6856155,5218
Panoche_silvercreek,36.58619975,-120.685643,5219
Panoche_silvercreek,36.58607582,-120.6856561,5220
Panoche_silvercreek,36.58604538,-120.6856778,5221
Panoche_silvercreek,36.58596313,-120.6856559,5222
Panoche_silvercreek,36.58587623,-120.6856595,5223
Panoche_silvercreek,36.58586412,-120.6855236,5224
Panoche_silvercreek,36.58584996,-120.6854369,5225
Panoche_silvercreek,36.58581763,-120.6855277,5226
Panoche_silvercreek,36.58579536,-120.6856389,5227
Panoche_silvercreek,36.58594235,-120.6849372,5228
Panoche_silvercreek,36.5859282,-120.6846087,5229
Panoche_silvercreek,36.58574626,-120.685365,5230
Panoche_silvercreek,36.58589737,-120.6846486,5231
Panoche_silvercreek,36.58587136,-120.6847913,5232
Panoche_silvercreek,36.5858241,-120.6846891,5233
Panoche_silvercreek,36.58580144,-120.6846257,5234
Panoche_silvercreek,36.58571955,-120.6856052,5235
Panoche_silvercreek,36.58574361,-120.6850077,5236
Panoche_silvercreek,36.58568555,-120.6851118,5237
Panoche_silvercreek,36.58569954,-120.685228,5238
Panoche_silvercreek,36.58571113,-120.6853045,5239
Panoche_silvercreek,36.58566736,-120.6854889,5240
Panoche_silvercreek,36.58566934,-120.6853065,5241
Panoche_silvercreek,36.5856744,-120.6852544,5242
Panoche_silvercreek,36.58564687,-120.6852492,5243
Panoche_silvercreek,36.58577825,-120.684572,5244
Panoche_silvercreek,36.58571657,-120.6844759,5245
Panoche_silvercreek,36.58572491,-120.6845851,5246
Panoche_silvercreek,36.585739,-120.6847245,5247
Panoche_silvercreek,36.58565714,-120.6845738,5248
Panoche_silvercreek,36.58571134,-120.684184,5249
Panoche_silvercreek,36.58569377,-120.6842884,5250
Panoche_silvercreek,36.58559357,-120.6845646,5251
Panoche_silvercreek,36.58559279,-120.684759,5252
Panoche_silvercreek,36.585581,-120.6851178,5253
Panoche_silvercreek,36.58551218,-120.6851639,5254
Panoche_silvercreek,36.58554888,-120.6843642,5255
Panoche_silvercreek,36.58555856,-120.6847091,5256
Panoche_silvercreek,36.58552496,-120.6849748,5257
Panoche_silvercreek,36.58541001,-120.6852382,5258
Panoche_silvercreek,36.58541887,-120.6850861,5259
Panoche_silvercreek,36.58550873,-120.6846118,5260
Panoche_silvercreek,36.58550512,-120.6845023,5261
Panoche_silvercreek,36.58547646,-120.6844218,5262
Panoche_silvercreek,36.58544731,-120.6845057,5263
Panoche_silvercreek,36.58542998,-120.684757,5264
Panoche_silvercreek,36.58538823,-120.6847167,5265
Panoche_silvercreek,36.58537701,-120.6846842,5266
Panoche_silvercreek,36.58539326,-120.6849187,5267
